Datetime,Type,Lon,Lat
25/10/2016 13:04,Prostitution,-75.096881,40.005517
05/11/2015 13:02,Gambling,-75.155759,40.022461
26/05/2011 23:19,Prostitution,-75.090194,40.009308
24/09/2013 12:34,Family Abuse,-74.974797,40.098042
14/01/2014 21:56,Prostitution,-75.22289,39.968423
18/10/2015 01:20,Liquor Law Violations,-75.161764,39.929143
17/11/2010 22:21,Prostitution,-75.119942,39.994129
20/02/2010 20:28,Liquor Law Violations,-75.086347,40.013818
07/11/2007 17:43,Homicide,-75.163313,39.983996
04/03/2014 22:13,Prostitution,-75.14833,40.005729
27/12/2015 22:02,Public Drunkenness,-75.200012,39.961853
21/11/2008 23:42,Liquor Law Violations,-75.149204,39.94159
05/03/2010 13:49,Liquor Law Violations,-75.032493,40.031567
07/04/2006 01:44,Prostitution,-75.07943,40.021454
04/06/2014 21:48,Public Drunkenness,-75.127368,39.988736
25/12/2006 22:15,Homicide,-75.179334,39.933965
26/06/2014 21:20,Prostitution,-75.222874,39.968412
27/07/2011 13:09,Prostitution,-75.158954,39.957689
23/06/2007 22:36,Prostitution,-75.08554,40.014849
25/08/2006 13:33,Family Abuse,-75.144709,40.036939
17/09/2010 20:11,Liquor Law Violations,-75.168078,39.906642
01/01/2007 11:50,Family Abuse,-75.228814,39.953901
18/02/2009 15:39,Gambling,-75.167859,40.001947
20/10/2012 23:39,Prostitution,-75.129642,39.987608
29/05/2012 23:05,Prostitution,-75.157188,39.920173
03/07/2012 11:23,Gambling,-75.153938,40.043691
26/06/2007 23:08,Prostitution,-75.088753,40.010998
25/07/2014 09:29,Prostitution,-75.11577,39.995215
30/10/2010 23:46,Liquor Law Violations,-75.156014,39.940219
13/10/2009 13:04,Prostitution,-75.101188,40.003265
19/03/2013 23:18,Prostitution,-75.087588,40.01259
17/07/2008 23:58,Public Drunkenness,-75.173317,39.961695
12/04/2008 23:00,Prostitution,-75.161091,39.94649
18/02/2014 21:17,Prostitution,-75.122564,39.991488
18/05/2010 10:25,Prostitution,-75.147285,40.014117
31/05/2010 00:25,Homicide,-75.125803,40.043757
09/02/2012 00:29,Liquor Law Violations,-75.163091,40.061931
26/05/2016 12:22,Prostitution,-75.042845,40.025466
03/10/2012 20:16,Liquor Law Violations,-75.085552,40.017457
31/03/2007 23:19,Prostitution,-75.120326,39.992726
03/05/2013 15:36,Homicide,-75.126239,40.039028
28/08/2012 22:49,Prostitution,-75.235572,39.92661
28/08/2008 22:26,Homicide,-75.174034,39.974704
14/04/2006 20:08,Gambling,-75.149044,40.007382
08/12/2011 23:51,Prostitution,-75.158073,40.048145
26/04/2016 13:25,Prostitution,-75.108776,39.999071
28/04/2010 20:11,Prostitution,-75.15836,39.959146
06/02/2007 22:02,Prostitution,-75.151842,39.988856
29/03/2006 01:27,Prostitution,-75.147343,40.049965
21/10/2014 21:56,Public Drunkenness,-75.237268,40.043008
24/06/2008 21:27,Prostitution,-75.122562,39.99148
05/11/2009 10:15,Prostitution,-75.147276,40.011877
24/09/2011 22:48,Prostitution,-75.129642,39.987608
12/08/2006 20:41,Liquor Law Violations,-75.168078,39.906642
10/01/2011 21:02,Homicide,-75.149397,39.964016
11/04/2009 02:11,Liquor Law Violations,-75.080219,40.020602
06/01/2012 23:04,Prostitution,-75.16928,40.026216
29/06/2011 15:12,Public Drunkenness,-75.173694,40.035057
19/01/2011 19:38,Homicide,-75.196807,39.960272
24/09/2011 01:08,Liquor Law Violations,-75.161778,39.983799
23/09/2007 15:21,Liquor Law Violations,-75.166591,39.904459
25/03/2012 05:50,Family Abuse,-75.201991,39.957205
25/11/2008 23:36,Prostitution,-75.147269,40.014986
30/06/2010 19:47,Liquor Law Violations,-75.072283,40.032807
10/12/2011 21:30,Public Drunkenness,-75.223391,40.030689
22/02/2013 14:00,Family Abuse,-75.0104,40.045275
29/07/2015 13:13,Prostitution,-75.170577,39.952552
07/04/2015 09:55,Prostitution,-75.129642,39.987608
31/05/2012 22:46,Prostitution,-75.124485,39.991647
10/04/2008 11:57,Liquor Law Violations,-75.088854,40.010642
30/10/2013 23:55,Liquor Law Violations,-75.138989,39.960277
07/01/2009 22:57,Prostitution,-75.159722,39.970256
30/09/2013 16:13,Public Drunkenness,-75.109539,39.986802
02/04/2008 22:37,Prostitution,-75.138523,40.049854
31/08/2013 21:01,Family Abuse,-75.164415,40.011086
10/12/2015 23:36,Public Drunkenness,-75.078182,40.022416
18/02/2011 22:47,Prostitution,-75.111001,39.997854
11/09/2009 19:19,Public Drunkenness,-75.156775,39.960854
18/08/2009 20:05,Liquor Law Violations,-75.168078,39.906642
28/04/2014 12:11,Prostitution,-75.108725,39.999074
18/04/2013 21:35,Prostitution,-75.106447,40.000383
20/11/2009 01:59,Prostitution,-75.125492,39.989889
29/10/2009 12:04,Family Abuse,-75.152174,40.004737
13/08/2008 23:59,Homicide,-75.179384,39.974
15/08/2015 02:39,Prostitution,-75.147285,40.014117
26/12/2008 21:54,Prostitution,-75.147269,40.014986
17/06/2011 22:51,Prostitution,-75.238405,39.922646
20/09/2007 21:58,Prostitution,-75.243864,39.918828
03/01/2008 21:22,Liquor Law Violations,-75.080219,40.020602
22/02/2011 14:09,Family Abuse,-75.077366,40.039397
27/07/2013 00:40,Homicide,-75.238643,39.96249
25/10/2007 18:54,Homicide,-75.130437,39.99282
24/02/2010 17:57,Public Drunkenness,-75.167519,39.949754
01/03/2007 22:15,Prostitution,-75.157188,39.920173
16/04/2008 22:00,Prostitution,-75.145433,40.033718
08/07/2011 20:23,Public Drunkenness,-75.23275,40.048543
02/10/2012 20:34,Liquor Law Violations,-75.07943,40.021454
14/06/2014 22:01,Liquor Law Violations,-75.054846,40.032531
23/03/2006 01:04,Prostitution,-75.152441,39.993684
17/11/2015 02:28,Family Abuse,-75.045534,40.026361
12/05/2011 22:46,Prostitution,-75.092735,40.009676
30/11/2013 02:16,Public Drunkenness,-75.161017,39.946981
06/05/2008 22:48,Prostitution,-75.244353,39.918479
21/10/2009 10:08,Homicide,-75.118095,40.021994
