FIOStevilkaZadeve,KlasifikacijaNesrece,UpravnaEnotaStoritve,DatumPN,UraPN,VNaselju,VrstaCeste,SifraOdsekaUlice,StacionazaDogodka,Lokacija,VzrokNesrece,TipNesrece,VremenskeOkoliscine,StanjePrometa,StanjeVozisca,VrstaVozisca,GeoKoordinata X,GeoKoordinata Y,SifraCesteNaselja,TekstCesteNaselja,TekstOdsekaUlice
836958.0,BREZ POŠKODBE,GORNJA RADGONA,2016-04-07,8.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,OBLAČNO,REDEK,SUHO,MAKADAM,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
846354.0,LAŽJA TELESNA POŠKODBA,LJUTOMER,2016-08-24,12.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
854670.0,BREZ POŠKODBE,LENDAVA,2016-12-17,0.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,MEGLA,REDEK,MOKRO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
846085.0,BREZ POŠKODBE,LENDAVA,2016-08-20,3.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,MEGLA,REDEK,SUHO,ZGLAJEN ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
846291.0,LAŽJA TELESNA POŠKODBA,GORNJA RADGONA,2016-08-23,21.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,POVOŽENJE PEŠCA,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
846322.0,LAŽJA TELESNA POŠKODBA,LENDAVA,2016-08-09,18.0,0,LOKALNA CESTA,0.0,0.0,CESTA,OSTALO,OSTALO,NEZNANO,NEZNANO,OSTALO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
832588.0,LAŽJA TELESNA POŠKODBA,LENDAVA,2016-01-22,15.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,MAKADAM,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
847063.0,HUDA TELESNA POŠKODBA,MURSKA SOBOTA,2016-09-02,11.0,1,LOKALNA CESTA,0.0,0.0,CESTA,OSTALO,POVOŽENJE ŽIVALI,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
846242.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-08-19,12.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
848504.0,HUDA TELESNA POŠKODBA,LENDAVA,2016-09-19,19.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
852125.0,HUDA TELESNA POŠKODBA,LENDAVA,2016-11-10,18.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,POVOŽENJE PEŠCA,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
854697.0,HUDA TELESNA POŠKODBA,MURSKA SOBOTA,2016-12-18,11.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,POVOŽENJE PEŠCA,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
839742.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-05-19,13.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,OBLAČNO,GOST,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
835249.0,BREZ POŠKODBE,GORNJA RADGONA,2016-03-09,8.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V OBJEKT,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
839759.0,HUDA TELESNA POŠKODBA,GORNJA RADGONA,2016-05-21,23.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
845561.0,LAŽJA TELESNA POŠKODBA,LENDAVA,2016-08-11,11.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,PREVRNITEV VOZILA,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
845166.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-08-03,13.0,1,LOKALNA CESTA,0.0,100.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
844195.0,HUDA TELESNA POŠKODBA,LJUTOMER,2016-07-19,10.0,1,LOKALNA CESTA,0.0,100.0,CESTA,OSTALO,POVOŽENJE PEŠCA,JASNO,REDEK,SUHO,MAKADAM,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
843884.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-07-17,3.0,1,LOKALNA CESTA,0.0,100.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,OBLAČNO,GOST,MOKRO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
843886.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-07-17,10.0,0,LOKALNA CESTA,0.0,200.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
851007.0,LAŽJA TELESNA POŠKODBA,NOVO MESTO,2016-10-25,5.0,0,LOKALNA CESTA,0.0,340.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
832022.0,BREZ POŠKODBE,LJUTOMER,2016-01-13,12.0,1,LOKALNA CESTA,0.0,6000.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,,,09578,OSTALE LOKALNE CESTE,NI ODSEKOV
853552.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-12-01,15.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,OBLAČNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
836435.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-03-26,10.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,DEŽEVNO,GOST,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
848884.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-09-27,12.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
836859.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-04-04,10.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
843780.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-07-15,11.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,GOST,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
855049.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-12-22,9.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,OBLAČNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
855556.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-12-31,21.0,0,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
836480.0,HUDA TELESNA POŠKODBA,MURSKA SOBOTA,2016-03-18,16.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
840958.0,HUDA TELESNA POŠKODBA,MURSKA SOBOTA,2016-06-02,18.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
838546.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-04-27,17.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
847325.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-09-07,16.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
840146.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-05-24,6.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
842640.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-06-29,20.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
838873.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-05-08,14.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
852556.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-11-17,18.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
834821.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-03-02,7.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
852590.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-11-17,10.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
839106.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-05-10,6.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,GOST,SUHO,ZGLAJEN ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
843271.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-07-07,10.0,1,LOKALNA CESTA,0.0,0.0,CESTA,OSTALO,POVOŽENJE ŽIVALI,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
851821.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-10-25,7.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,OBLAČNO,GOST,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
838265.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-04-26,12.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,ČELNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
837930.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-04-21,17.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,ČELNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
847247.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-09-06,16.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,ČELNO TRČENJE,OBLAČNO,GOST,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
834930.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-03-03,14.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,DEŽEVNO,NEZNANO,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
837578.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-04-14,10.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
835924.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-03-18,11.0,0,LOKALNA CESTA,0.0,0.0,CESTA,OSTALO,OSTALO,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
833253.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-02-03,13.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,ČELNO TRČENJE,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
852723.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-11-18,21.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,GOST,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
855327.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-12-24,13.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,GOST,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
839115.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-05-09,12.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
851131.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-10-25,10.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
850439.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-10-17,13.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,OBLAČNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
851969.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-11-07,16.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,OBLAČNO,GOST,MOKRO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
846854.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-08-31,9.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
839630.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-05-18,18.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,PREVRNITEV VOZILA,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
854923.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-12-19,21.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,PREVRNITEV VOZILA,OBLAČNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
853835.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-12-06,20.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
842269.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-06-21,14.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNOSTI PEŠCA,POVOŽENJE PEŠCA,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
836134.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-03-21,19.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNOSTI PEŠCA,POVOŽENJE PEŠCA,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
845867.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-08-16,15.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
835471.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-03-10,10.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
840344.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-05-29,10.0,1,LOKALNA CESTA,0.0,0.0,CESTA,PREMIKI Z VOZILOM,POVOŽENJE PEŠCA,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
835920.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-03-20,1.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,NEZNANO,OSTALO,OSTALO,16.168915755652,46.660098453711,09580,MURSKA SOBOTA,NI ODSEKOV
855246.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-12-24,16.0,1,LOKALNA CESTA,0.0,100.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,09580,MURSKA SOBOTA,NI ODSEKOV
844016.0,BREZ POŠKODBE,KAMNIK,2016-07-19,22.0,0,LOKALNA CESTA,0.0,5420.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.524662464026001,46.215258142275,18952,039120 CERKLJE-ZALOG-KLAN,NI ODSEKOV
840840.0,BREZ POŠKODBE,KAMNIK,2016-06-02,19.0,0,LOKALNA CESTA,0.0,5425.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.524687998852,46.215303235037005,18952,039120 CERKLJE-ZALOG-KLAN,NI ODSEKOV
840199.0,BREZ POŠKODBE,KAMNIK,2016-05-25,8.0,0,LOKALNA CESTA,0.0,5425.0,CESTA,OSTALO,POVOŽENJE ŽIVALI,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,14.524687998852,46.215303235037005,18952,039120 CERKLJE-ZALOG-KLAN,NI ODSEKOV
839216.0,BREZ POŠKODBE,KRANJ,2016-05-08,16.0,0,LOKALNA CESTA,0.0,7020.0,CESTA,OSTALO,OSTALO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.558184102744,46.263419974689,18956,039800 GRAD-ŠENTURŠKA G.,NI ODSEKOV
837831.0,BREZ POŠKODBE,KRANJ,2016-04-18,6.0,0,LOKALNA CESTA,0.0,7020.0,CESTA,OSTALO,OSTALO,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.558184102744,46.263419974689,18956,039800 GRAD-ŠENTURŠKA G.,NI ODSEKOV
840681.0,HUDA TELESNA POŠKODBA,KRANJ,2016-05-29,13.0,0,LOKALNA CESTA,0.0,7020.0,CESTA,OSTALO,PREVRNITEV VOZILA,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.558184102744,46.263419974689,18956,039800 GRAD-ŠENTURŠKA G.,NI ODSEKOV
842199.0,BREZ POŠKODBE,KRANJ,2016-06-22,21.0,0,LOKALNA CESTA,0.0,2880.0,CESTA,PREMIKI Z VOZILOM,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,,,18958,280051 RC411-ŽEJE-DUPLJE,NI ODSEKOV
841337.0,LAŽJA TELESNA POŠKODBA,KRANJ,2016-06-10,7.0,0,LOKALNA CESTA,0.0,2880.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,PREVRNITEV VOZILA,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,,,18958,280051 RC411-ŽEJE-DUPLJE,NI ODSEKOV
840251.0,LAŽJA TELESNA POŠKODBA,KRANJ,2016-05-29,0.0,0,LOKALNA CESTA,0.0,5980.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,DEŽEVNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,14.419886888395,46.216278857501,18963,390070 LUŽE-ŠENČ.-VOKLO,NI ODSEKOV
839203.0,BREZ POŠKODBE,KRANJ,2016-05-09,21.0,0,LOKALNA CESTA,0.0,9860.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,18967,251040 PODREČA-BREG-KRANJ,NI ODSEKOV
832636.0,BREZ POŠKODBE,KRANJ,2016-01-20,7.0,0,LOKALNA CESTA,0.0,950.0,CESTA,OSTALO,POVOŽENJE ŽIVALI,OBLAČNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,14.348815483711,46.268298066864006,18968,183090 POLICA - KOKRICA,NI ODSEKOV
855771.0,BREZ POŠKODBE,KRANJ,2016-12-30,11.0,0,LOKALNA CESTA,0.0,950.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,14.348815483711,46.268298066864006,18968,183090 POLICA - KOKRICA,NI ODSEKOV
842525.0,LAŽJA TELESNA POŠKODBA,KRANJ,2016-06-27,12.0,0,LOKALNA CESTA,0.0,3760.0,CESTA,NEPRILAGOJENA HITROST,OPLAŽENJE,DEŽEVNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,,,18969,390080 PREBAČEVO- VOGLJE,NI ODSEKOV
